Feedback,0,"bonjour, est-il possible de louer un chalet actuellement?","*   Les hôtels et les motels. *   Les campings désignés pour l’accueil des _snowbirds_, lesquels sont répertoriés sur le site de Camping Québec. Tous les terrains de camping doivent demeurer fermés, à l’exception des terrains qui accueillent les _snowbirds_ n’ayant pas d’autre option de logement en sol québécois. Pour accueillir ces derniers, le camping doit offrir les trois services (eau, électricité, égout) afin de s’assurer que le campeur peut demeurer en confinement obligatoire pendant 14 jo",Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force majeure.
Feedback,0,Quelles sont les mesures prise par le gouvernement?,"Plusieurs décrets et arrêtés ministériels ont été signés par le gouvernement en lien avec la COVID-19. L’adoption : *   le 13 mars 2020, d’un [décret déclarant l’état d’urgence sanitaire sur tout le territoire québécois (PDF 19,36 Ko)](https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-177-2020.pdf?1584224223); *   le 20 mars 2020, du [décret de renouvellement de l'état d'urgence sanitaire sur tout le territoire québécois (PDF 25 Ko)]","Le gouvernement peut, lorsque les circonstances l’exigent, annuler l’épreuve et retenir comme résultat final les notes fournies par les établissements scolaires. Les circonstances exceptionnelles actuelles font en sorte que les épreuves ministérielles seront annulées et que les résultats des établissements scolaires seront considérés pour l’obtention des diplômes."
Feedback,0,coiffure,"Les établissements des secteurs économiques suivants pourront rouvrir : *   l’ensemble des secteurs de l’industrie de la construction; *   les commerces de détail (établissements avec un accès extérieur habituellement utilisé par la clientèle) ainsi que leur chaîne d’approvisionnement; *   les entreprises du secteur manufacturier. Pour connaître les dates et modalités encadrant ces réouvertures, consultez la page [Reprise graduelle des activités en lien avec les mesures de ralentissement de la C",": malade chronique ou personne de 70 ans ou plus); *   aucune d’elles ne présente des symptômes de fièvre, d’apparition ou d’aggravation d’une toux, de difficultés respiratoires ou de perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût; *   aucune d’elles ne doit respecter de [consignes d’isolement]( ); *   aucune d’elle ne réside avec une personne vulnérable (ex. : malade chronique ou personne de 70 ans ou plus). S’il n’est pas possible pour les conjoints de se voir, nous conseillons de maintenir les liens en utilisant des moyens de communication alternatifs (appels téléphoniques, messages textes, réseaux sociaux, photos numériques, rendez-vous pour se saluer au balcon, souper en tête à tête sur Skype ou autre, etc. ). Les personnes qui ne vivent pas sous le même toit doivent éviter les rapprochements physiques de moins de deux mètres, incluant les contacts sexuels."
Feedback,0,"combien de personne ont droit d'être dans la voiture en même temps","Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus","Vous pouvez utiliser des services de taxi, de covoiturage, d’accompagnement-transport bénévole ou de transport adapté en vous assurant de respecter les [consignes sanitaires]( ). Notez que les personnes offrant ce type de services doivent également suivre les [recommandations intérimaires concernant les chauffeurs de l’industrie du taxi, du covoiturage, de l’accompagnement-transport bénévole et du transport adapté ]( ) émises par l’INSPQ."
Feedback,0,"ma cousine vit en ontario, mon père est décédé et je dois vider le logement au québec, quelles sont les consignes?","Il est possible d’aller livrer de l’épicerie à une personne âgée ou une personne ayant un système immunitaire affaibli uniquement si vous ne présentez aucun symptôme et ne revenez pas de voyage depuis moins de 14 jours. En tout temps, il importe de conserver une distance entre les personnes, d’éviter les contacts directs et de respecter les règles d’hygiène habituelles lorsque vous toussez ou éte","Il n’y a pas de recette unique. Nous faisons appel à la collaboration et au bon jugement des parents. Lorsque le changement de garde apparaît nécessaire, il faut s’assurer que chacune des familles ait respecté les consignes d’hygiène émises par la Santé publique. Il faut aussi respecter les jugements et les ordonnances des tribunaux. Pour toute situation particulière, vous pouvez téléphoner à la Clinique d’assistance juridique COVID-19 mise en place par le ministère de la Justice du Québec et le Barreau du Québec au [1 866 699-9729](tel:+1-866-699-9729) (sans frais)."
Feedback,0,je  travail dans une entreprise agroalimentaire travail a la chaine et toutj manuellemen jeje suis une personne a risque ai je le droit de ne pas uy retourner meme si mon employeur ma appeller et que j y suis aller,"Les établissements des secteurs économiques suivants pourront rouvrir : *   l’ensemble des secteurs de l’industrie de la construction; *   les commerces de détail (établissements avec un accès extérieur habituellement utilisé par la clientèle) ainsi que leur chaîne d’approvisionnement; *   les entreprises du secteur manufacturier. Pour connaître les dates et modalités encadrant ces réouvertures, consultez la page [Reprise graduelle des activités en lien avec les mesures de ralentissement de la C",La plupart des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;     *   maladies chroniques pulmonaires;     *   les personnes atteintes d’un cancer et celles qui ont un système immunitaire affaibli ou déficient;     *   les personnes atteintes de diabète. *   maladies chroniques cardiaques; *   maladies chroniques pulmonaires;
Feedback,0,"si une personne a un chalet dans le bas du fleuve, aurais-t-elle le droit d'aller à l'épicerie en arrivant",Consultez la politique de la plateforme d’hébergement collaboratif en question. La plupart ont convenu de mesures de soutien en lien avec la crise sanitaire actuelle ou prévoient des clauses pour force ma,"Oui, car les livraisons de colis sont considérées comme des services prioritaires. Les livreurs ne doivent cependant pas présenter de symptômes de la COVID-19."
Feedback,0,"l'école est-elle ouverte","Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les","Le gouvernement du Québec a annoncé la fermeture des établissements d'hébergement touristique jusqu'à nouvel ordre. Cependant, deux types d'hébergement font exception, soit certains terrains de camping faisant l'accueil de voyageurs n'ayant pas d'autre option de logement et disposant d’installations sanitaires suffisantes, ainsi que les hôtels. Les autres types d'hébergement touristique, tel que les chalets, les résidences secondaires en location, les « Bed & Breakfast » et les auberges doivent être fermés."
Feedback,0,"bonjour, le fils à mon conjoint habite en ontario. nous avons normalement la garde partagée avec sa mère mais depuis le début de la pandémie nous l'avons pas vue. nous aimerions aller le chercher pour une semaine le 20 juin. est ce que ce serait permis ? ","Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les","Il n’y a pas de recette unique. Nous faisons appel à la collaboration et au bon jugement des parents. Lorsque le changement de garde apparaît nécessaire, il faut s’assurer que chacune des familles ait respecté les consignes d’hygiène émises par la Santé publique. Il faut aussi respecter les jugements et les ordonnances des tribunaux. Pour toute situation particulière, vous pouvez téléphoner à la Clinique d’assistance juridique COVID-19 mise en place par le ministère de la Justice du Québec et le Barreau du Québec au [1 866 699-9729](tel:+1-866-699-9729) (sans frais)."
Feedback,0,puis-je me rendre en ontario,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr","Les personnes qui reviennent d’un séjour à l’extérieur du pays ont l’obligation de s’isoler pour une période de 14 jours. Cet isolement vise autant les voyageurs malades ou qui ressentent des symptômes que ceux qui n’en ont pas et qui sont en parfaite santé. Les personnes qui sont en isolement doivent rester à la maison, surveiller leurs symptômes et appeler au [1 877 644‑4545](tel:+1-877-644-4545) si elles présentent l’un des symptômes suivants : *   apparition ou aggravation d’une toux; *   [fièvre]( ); *   difficultés respiratoires; *   perte soudaine de l’odorat sans congestion nasale, avec ou sans perte de goût. Certaines pratiques sont recommandées si elles habitent avec d’autres personnes qui n’ont pas voyagé. Pour plus de détails sur les consignes à suivre, se référer à la section [Consignes d'isolement]( )."
Feedback,0,"qu'en est-il des centre de formation professionnelle  des adultes ? ","Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les","Le gouvernement peut, lorsque les circonstances l’exigent, annuler l’épreuve et retenir comme résultat final les notes fournies par les établissements scolaires. Les circonstances exceptionnelles actuelles font en sorte que les épreuves ministérielles seront annulées et que les résultats des établissements scolaires seront considérés pour l’obtention des diplômes."
Feedback,0,"est ce que je peux être passagé dans l'auto de mon ami","Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr","Vous pouvez utiliser des services de taxi, de covoiturage, d’accompagnement-transport bénévole ou de transport adapté en vous assurant de respecter les [consignes sanitaires]( ). Notez que les personnes offrant ce type de services doivent également suivre les [recommandations intérimaires concernant les chauffeurs de l’industrie du taxi, du covoiturage, de l’accompagnement-transport bénévole et du transport adapté ]( ) émises par l’INSPQ."
Feedback,0,"combien de personne ont droit d'être dans la voiture en même temps","Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr","Vous pouvez utiliser des services de taxi, de covoiturage, d’accompagnement-transport bénévole ou de transport adapté en vous assurant de respecter les [consignes sanitaires]( ). Notez que les personnes offrant ce type de services doivent également suivre les [recommandations intérimaires concernant les chauffeurs de l’industrie du taxi, du covoiturage, de l’accompagnement-transport bénévole et du transport adapté ]( ) émises par l’INSPQ."
Feedback,0,est ce que je peux faire du covoiturage,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus","Tout indique que la COVID-19 se transmet de personne à personne à la suite d’un contact étroit. Rien n’indique que les animaux jouent un rôle dans la propagation de la maladie. Au Québec, aucune évidence ne suggère un risque d’infection des humains par les animaux ou par des produits animaux. Des cas de transmission de l'humain vers certains animaux à la suite de contacts étroits ont été établis dans quelques pays. Les connaissances actuelles indiquent notamment que les chats, les furets et les chiens peuvent être infectés. Les animaux qui sont exposés au virus peuvent être assimilés à une surface contaminée qui est difficilement désinfectable et généralement mobile. Les risques de contamination sont réduits en appliquant les mesures suivantes :​ *   [Recommandations du ministère de la Santé et des Services sociaux]( ) *   [Mesures de biosécurité]( )"
Feedback,0,est-ce dangereux le covid-19 ?,"Les principaux symptômes de la COVID‑19 sont les suivants : *   fièvre :     *   chez l’enfant : 38 °C (100,4 °F) et plus (température rectale),     *   chez l’adulte : 38 °C (100,4 °F) et plus (température buccale),     *   chez la personne aînée : 37,8 °C (100 °F) et plus (température buccale),     *   ou 1,1 °C de plus que la valeur habituelle d’une personne; *   apparition ou aggravation d’une toux; *   difficultés respiratoires; *   chez l’enfant : 38 °C (100,4 °F) et plus (température rect","Tout indique que la COVID-19 se transmet de personne à personne à la suite d’un contact étroit. Rien n’indique que les animaux jouent un rôle dans la propagation de la maladie. Au Québec, aucune évidence ne suggère un risque d’infection des humains par les animaux ou par des produits animaux. Des cas de transmission de l'humain vers certains animaux à la suite de contacts étroits ont été établis dans quelques pays. Les connaissances actuelles indiquent notamment que les chats, les furets et les chiens peuvent être infectés. Les animaux qui sont exposés au virus peuvent être assimilés à une surface contaminée qui est difficilement désinfectable et généralement mobile. Les risques de contamination sont réduits en appliquant les mesures suivantes :​ *   [Recommandations du ministère de la Santé et des Services sociaux]( ) *   [Mesures de biosécurité]( )"
Feedback,0,est ce que sherbrooke est une région fermé ,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr","Le gouvernement du Québec a annoncé la fermeture des établissements d'hébergement touristique jusqu'à nouvel ordre. Cependant, deux types d'hébergement font exception, soit certains terrains de camping faisant l'accueil de voyageurs n'ayant pas d'autre option de logement et disposant d’installations sanitaires suffisantes, ainsi que les hôtels. Les autres types d'hébergement touristique, tel que les chalets, les résidences secondaires en location, les « Bed & Breakfast » et les auberges doivent être fermés."
Feedback,0,est ce que je peux faire du covoiturage,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr","Tout indique que la COVID-19 se transmet de personne à personne à la suite d’un contact étroit. Rien n’indique que les animaux jouent un rôle dans la propagation de la maladie. Au Québec, aucune évidence ne suggère un risque d’infection des humains par les animaux ou par des produits animaux. Des cas de transmission de l'humain vers certains animaux à la suite de contacts étroits ont été établis dans quelques pays. Les connaissances actuelles indiquent notamment que les chats, les furets et les chiens peuvent être infectés. Les animaux qui sont exposés au virus peuvent être assimilés à une surface contaminée qui est difficilement désinfectable et généralement mobile. Les risques de contamination sont réduits en appliquant les mesures suivantes :​ *   [Recommandations du ministère de la Santé et des Services sociaux]( ) *   [Mesures de biosécurité]( )"
Feedback,0,"je possède une roulotte sur le terrain de mon neveu éloignée de sa maison, nous sommes.","Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les","Quelqu’un peut recevoir chez lui une personne ou un proche qui offre un service essentiel ou prioritaire ou dont le soutien est requis. Toutefois, il convient de faire preuve de prudence et de s’assurer que le service requis ne peut attendre. Par exemple, faire venir un plombier pour une réparation urgente est permis. En contrepartie, il est déconseillé, dans le contexte actuel, de faire appel à un plombier pour des tâches qui peuvent attendre, comme le remplacement d’un évier fonctionnel. Cette recommandation s’applique également aux personnes ou aux proches qui viendraient, par exemple, faire du ménage à domicile. Si le service ou le soutien requis ne peut attendre, les personnes doivent maintenir, dans la mesure du possible, une distance minimale de deux mètres et appliquer les [consignes sanitaires]( ) de base."
Feedback,0,est-il permis de se déplacer de boucherville à carignan?,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr","Vous pouvez utiliser des services de taxi, de covoiturage, d’accompagnement-transport bénévole ou de transport adapté en vous assurant de respecter les [consignes sanitaires]( ). Notez que les personnes offrant ce type de services doivent également suivre les [recommandations intérimaires concernant les chauffeurs de l’industrie du taxi, du covoiturage, de l’accompagnement-transport bénévole et du transport adapté ]( ) émises par l’INSPQ."
Feedback,0,peut-on aller voir un ami chez lui,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus","Quelqu’un peut recevoir chez lui une personne ou un proche qui offre un service essentiel ou prioritaire ou dont le soutien est requis. Toutefois, il convient de faire preuve de prudence et de s’assurer que le service requis ne peut attendre. Par exemple, faire venir un plombier pour une réparation urgente est permis. En contrepartie, il est déconseillé, dans le contexte actuel, de faire appel à un plombier pour des tâches qui peuvent attendre, comme le remplacement d’un évier fonctionnel. Cette recommandation s’applique également aux personnes ou aux proches qui viendraient, par exemple, faire du ménage à domicile. Si le service ou le soutien requis ne peut attendre, les personnes doivent maintenir, dans la mesure du possible, une distance minimale de deux mètres et appliquer les [consignes sanitaires]( ) de base."
Feedback,0,enfants  travaille,"Il est recommandé de restreindre ses déplacements le plus possible et, à toutes les personnes qui n’offrent pas de services essentiels, de rester à la maison. Toutefois, il est possible de garder les enfants d'une personne qui n’a pas accès aux services de garde ou pour qui l’enfant ne peut retourner à l’école si cela est nécessaire et que les conditions suivantes sont respectées : *   vous êtes en bonne santé; *   aucune des personnes ne présente des symptômes de fièvre, d’apparition ou d’aggra",*   Nouveau[Jetravaille! Un service d’offres d’emploi simplifié et gratuit]( ) *   [Réouverture et maintien des activités économiques]( ) *   [Outils en santé et sécurité au travail pour les employeurs et les travailleurs]( ) *   [Formation en ligne pour les travailleurs]( ) [Voir la section]( )
Feedback,0,célébration mariage par notaire,"Concernant les **lieux de cultes**, tous les rassemblements religieux de quelque confession que ce soit devront idéalement être suspendus, à moins d'être essentiels. Dans ce cas, la distanciation physique devra être obs","*   Évitez le contact direct pour les salutations, comme les poignées de main, et privilégier l’usage de pratiques alternatives. *   Si vous devez sortir, maintenez autant que possible une distance d’au moins 2 mètres (environ 6 pieds) avec les autres personnes qui ne vivent pas sous votre toit. *   Conservez une distance de 2 mètres avec les autres personnes, ou si ce n’est pas possible, [portez un couvre-visage]( ), notamment dans les transports en commun. *   Limitez autant que possible vos déplacements. *   Couvrez-vous la bouche et le nez avec votre bras afin de réduire la propagation des germes. *   Si vous utilisez un mouchoir en papier, jetez-le dès que possible et lavez-vous les mains par la suite. Pour connaître les consignes liées aux rassemblements, consultez [Rassemblements dans le contexte de la COVID‑19]( )."
Feedback,0,pas les transports en commun,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr","Vous pouvez utiliser des services de taxi, de covoiturage, d’accompagnement-transport bénévole ou de transport adapté en vous assurant de respecter les [consignes sanitaires]( ). Notez que les personnes offrant ce type de services doivent également suivre les [recommandations intérimaires concernant les chauffeurs de l’industrie du taxi, du covoiturage, de l’accompagnement-transport bénévole et du transport adapté ]( ) émises par l’INSPQ."
Feedback,0,Consignes pour les personnes vulnérables et leurs proches,"Il est recommandé de restreindre ses déplacements le plus possible et, à toutes les personnes qui n’offrent pas de services essentiels, de rester à la maison. Toutefois, il est possible de garder les enfants d'une personne qui n’a pas accès aux services de garde ou pour qui l’enfant ne peut retourner à l’école si cela est nécessaire et que les conditions suivantes sont respectées : *   vous êtes en bonne santé; *   aucune des personnes ne présente des symptômes de fièvre, d’apparition ou d’aggra","*   Évitez le contact direct pour les salutations, comme les poignées de main, et privilégier l’usage de pratiques alternatives. *   Si vous devez sortir, maintenez autant que possible une distance d’au moins 2 mètres (environ 6 pieds) avec les autres personnes qui ne vivent pas sous votre toit. *   Conservez une distance de 2 mètres avec les autres personnes, ou si ce n’est pas possible, [portez un couvre-visage]( ), notamment dans les transports en commun. *   Limitez autant que possible vos déplacements. *   Couvrez-vous la bouche et le nez avec votre bras afin de réduire la propagation des germes. *   Si vous utilisez un mouchoir en papier, jetez-le dès que possible et lavez-vous les mains par la suite. Pour connaître les consignes liées aux rassemblements, consultez [Rassemblements dans le contexte de la COVID‑19]( )."
Feedback,0,bonjour je peux prêter mon chalet à  un cousin qui est de laval et mon chalet est en mauricie ?,"Il est possible d’aller livrer de l’épicerie à une personne âgée ou une personne ayant un système immunitaire affaibli uniquement si vous ne présentez aucun symptôme et ne revenez pas de voyage depuis moins de 14 jours. En tout temps, il importe de conserver une distance entre les personnes, d’éviter les contacts directs et de respecter les règles d’hygiène habituelles lorsque vous toussez ou éte","Quelqu’un peut recevoir chez lui une personne ou un proche qui offre un service essentiel ou prioritaire ou dont le soutien est requis. Toutefois, il convient de faire preuve de prudence et de s’assurer que le service requis ne peut attendre. Par exemple, faire venir un plombier pour une réparation urgente est permis. En contrepartie, il est déconseillé, dans le contexte actuel, de faire appel à un plombier pour des tâches qui peuvent attendre, comme le remplacement d’un évier fonctionnel. Cette recommandation s’applique également aux personnes ou aux proches qui viendraient, par exemple, faire du ménage à domicile. Si le service ou le soutien requis ne peut attendre, les personnes doivent maintenir, dans la mesure du possible, une distance minimale de deux mètres et appliquer les [consignes sanitaires]( ) de base."
Feedback,0,est ce que les salles d’examen du secteur éducatif ,"Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les","Le gouvernement peut, lorsque les circonstances l’exigent, annuler l’épreuve et retenir comme résultat final les notes fournies par les établissements scolaires. Les circonstances exceptionnelles actuelles font en sorte que les épreuves ministérielles seront annulées et que les résultats des établissements scolaires seront considérés pour l’obtention des diplômes."
Feedback,0,Quelles sont les mesures préventive qui devrait être prise par les entreprises?,"Pour outiller les secteurs offrant des services et activités prioritaires dans la mise en place de mesures de prévention, l’Institut national de santé publique du Québec (INSPQ) a produit différentes recommandations intérimaires. Celles-ci présentent des mesures à appliquer afin de protéger la santé de ceux qui fréquentent ces milieux de travail. Ces documents sont disponibles [sur le site de l’INSPQ](http://www.inspq.qc.ca/covid-19/sante-au-travail) . Des outils à l’attention des établissements","Dans toutes les régions du Québec, à l’exception de la communauté métropolitaine de Montréal et de la MRC de Joliette, les commerces de vente au détail peuvent ouvrir, y compris ceux situés dans les centres commerciaux. Sur les territoires de la communauté métropolitaine de Montréal et de la MRC de Joliette, les commerces de vente au détail qui exercent des activités ou qui offrent des services jugés prioritaires ainsi que ceux qui disposent d’une porte extérieure habituellement utilisée par la clientèle peuvent ouvrir. La date de réouverture des centres commerciaux situés dans ces régions n’a pas encore été annoncée. Les entreprises de la chaîne d’approvisionnement de ces commerces peuvent également exercer leurs activités."
Feedback,0,"l'école est-elle ouverte","Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les","Le gouvernement du Québec a annoncé la fermeture des établissements d'hébergement touristique jusqu'à nouvel ordre. Cependant, deux types d'hébergement font exception, soit certains terrains de camping faisant l'accueil de voyageurs n'ayant pas d'autre option de logement et disposant d’installations sanitaires suffisantes, ainsi que les hôtels. Les autres types d'hébergement touristique, tel que les chalets, les résidences secondaires en location, les « Bed & Breakfast » et les auberges doivent être fermés."
Feedback,0,est-ce que les balades en moto sont permis en duo?,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr","Vous pouvez utiliser des services de taxi, de covoiturage, d’accompagnement-transport bénévole ou de transport adapté en vous assurant de respecter les [consignes sanitaires]( ). Notez que les personnes offrant ce type de services doivent également suivre les [recommandations intérimaires concernant les chauffeurs de l’industrie du taxi, du covoiturage, de l’accompagnement-transport bénévole et du transport adapté ]( ) émises par l’INSPQ."
Feedback,0,es que les toilettage dans les clinique vétérinaire sont ouvert,"Les établissements des secteurs économiques suivants pourront rouvrir : *   l’ensemble des secteurs de l’industrie de la construction; *   les commerces de détail (établissements avec un accès extérieur habituellement utilisé par la clientèle) ainsi que leur chaîne d’approvisionnement; *   les entreprises du secteur manufacturier. Pour connaître les dates et modalités encadrant ces réouvertures, consultez la page [Reprise graduelle des activités en lien avec les mesures de ralentissement de la C","Le gouvernement du Québec a annoncé la fermeture des établissements d'hébergement touristique jusqu'à nouvel ordre. Cependant, deux types d'hébergement font exception, soit certains terrains de camping faisant l'accueil de voyageurs n'ayant pas d'autre option de logement et disposant d’installations sanitaires suffisantes, ainsi que les hôtels. Les autres types d'hébergement touristique, tel que les chalets, les résidences secondaires en location, les « Bed & Breakfast » et les auberges doivent être fermés."
Feedback,0,quel sont les mesures économiques pour les personnes malades en covid-19,"Toute personne ayant fréquenté tout lieu public doit surveiller ses symptômes et respecter les consignes sanitaires suivantes : *   [Lavez-vous les mains](https://www.quebec.ca/sante/conseils-et-prevention/prevention-des-accidents-des-lesions-et-des-maladies/lavage-des-mains/) souvent à l'eau tiède courante et au savon pendant au moins 20 secondes. *   Utilisez un désinfectant à base d'alcool si vous n'avez pas accès à de l'eau et à du savon. *   Observez les règles d'hygiène lorsque vous tousse","*   Ceux qui ont perdu des revenus parce qu’ils sont malades ou en quarantaine. *   Ceux qui ont perdu des revenus parce qu’ils doivent rester à la maison pour s’occuper d’un enfant ou d’une personne atteinte du virus. Pour demander la PCU, vous devrez vous inscrire sur le [site Web du gouvernement fédéral]( ) . Dans l’attente d’une réponse de l’un ou l’autre des programmes fédéraux, il est possible de déposer une [demande d’aide financière de dernier recours]( ). Le gouvernement du Québec a mis sur pied une mesure d’aide pour le paiement du loyer. Il s’agit du [Programme d’aide financière aux locataires pour le paiement de leur loyer dans la cadre de la COVID-19]( ) . En effet, la Société d'habitation du Québec (SHQ) offre aux locataires admissibles un prêt d’un montant forfaitaire maximal de 1 500 $ sans intérêt, jusqu’au 1er août 2021."
